applicant_id_hash,age,annual_income,employment_length_years,home_ownership,region,num_open_accounts,num_delinquencies_2yr,total_revolving_balance,credit_utilisation_pct,months_since_oldest_account,num_hard_inquiries_6mo,loan_amount,interest_rate,loan_purpose,dti_ratio,months_since_last_delinquency,pct_accounts_current,application_date,application_dow,branch_code_id,months_at_current_address,email_domain_type,phone_verified,default_flag,set
e7679579a36161b3,34.3,48248.0,4.5,RENT,East-Suburban,10.0,0,1332.0,65.2,142.0,1,4603.0,14.65,home_improvement,0.373,20.0,70.4,2023-04-22,Tuesday,181,104,other,False,0,test
c0b59b8ba74dc6d9,31.0,27947.0,12.9,OTHER,East-Urban,9.0,0,0.0,55.9,91.0,1,10626.0,10.61,home_improvement,0.191,,68.4,2021-06-19,Sunday,738,149,free,True,0,test
70998231a2e8301e,40.1,55753.0,7.2,MORTGAGE,South-Suburban,10.0,0,8421.0,42.0,203.0,4,19227.0,10.9,debt_consolidation,0.143,,62.7,2023-12-08,Friday,674,170,corporate,True,0,train
8272f2d5898a7fd0,32.9,46284.0,0.7,RENT,South-Suburban,12.0,3,4150.0,12.1,130.0,3,11862.0,18.64,major_purchase,0.207,14.0,79.4,2021-08-01,Thursday,563,85,free,True,1,train
d65b28959fb71834,59.8,43755.0,7.6,MORTGAGE,North-Suburban,12.0,0,2941.0,74.0,382.0,2,7369.0,13.9,small business,0.165,,91.3,31-Mar-2023,Saturday,901,21,free,True,0,train
f323d02e9610697d,48.9,103473.0,1.7,RENT,North-Urban,16.0,0,7780.0,41.9,213.0,1,14615.0,9.85,other,0.203,,94.2,21-Jun-2021,Saturday,661,227,other,True,1,train
e4ea39b78a0ba167,21.0,87074.0,1.8,RENT,West-Suburban,4.0,0,7499.0,51.4,45.0,0,10666.0,10.98,major_purchase,0.246,,88.3,22/12/2021,Monday,709,134,corporate,True,0,train
00bcc7ecc5f71423,44.5,85933.0,4.8,own,South-Suburban,6.0,5,13170.0,41.4,243.0,1,16019.0,15.19,home_improvement,0.269,88.0,67.2,2021-12-21,Saturday,801,63,free,True,0,test
4d3e425e1964c64f,31.3,94552.0,2.4,MORTGAGE,Central-Urban,14.0,1,7336.0,51.3,104.0,3,9993.0,15.74,other,0.357,23.0,85.6,2022-02-19,Wednesday,489,17,free,True,1,test
6022a0a843adc0bf,53.4,750000.0,5.7,OTHER,North-Urban,9.0,0,5124.0,58.5,254.0,0,15182.0,8.7,other,0.261,,84.2,2023-12-12,Friday,411,123,free,False,0,train
08bd6745d4e89643,35.8,30300.0,3.9,RENT,Central-Urban,7.0,1,0.0,59.2,143.0,1,6329.0,10.33,other,0.14,11.0,63.4,2023-06-11,Saturday,653,234,corporate,True,1,train
d1a5cb0e4ca3f121,28.9,21004.0,3.0,Mortgage,South-Urban,10.0,0,3743.0,31.6,93.0,0,4078.0,15.04,Major Purchase,0.397,,97.1,2021-03-01,Friday,799,65,free,True,1,train
40dda1bd2c6085af,37.7,83347.0,4.2,MORTGAGE,South-Urban,8.0,5,10080.0,38.5,161.0,2,11556.0,12.01,debt_consolidation,0.14,5.0,56.8,2022-06-29,Sunday,770,130,other,True,0,test
925133cfea128a06,28.0,21560.0,0.3,RENT,South-Urban,5.0,4,0.0,36.4,87.0,1,4241.0,18.22,debt_consolidation,0.351,1.0,64.7,09/14/2021,Friday,413,135,free,True,0,train
2d1b3478c0e9cee7,51.5,137703.0,8.4,rent,West-Urban,8.0,0,10792.0,60.5,257.0,3,7506.0,11.86,home_improvement,0.064,10.0,64.0,2021-08-16,Thursday,679,190,other,True,0,train
3912a6e1812ddcd0,28.7,82337.0,2.9,OWN,Central-Urban,9.0,2,3744.0,35.2,79.0,1,7806.0,12.57,debt_consolidation,0.137,27.0,49.2,2021-02-18,Sunday,879,144,corporate,True,0,train
bf083595c4c26a89,23.6,56515.0,2.4,RENT,Central-Urban,5.0,0,4562.0,57.0,112.0,1,15484.0,10.73,medical,0.14,,83.3,27-Jun-2022,Wednesday,139,190,corporate,True,1,train
c721cba3725673c2,43.3,58175.0,5.4,OWN,Central-Urban,10.0,1,5598.0,16.4,254.0,2,7041.0,10.58,education,0.055,18.0,78.4,31-Jul-2022,Friday,598,146,corporate,True,0,train
2e8348823a8af3e9,43.0,71259.0,,Rent,Central-Suburban,8.0,0,5652.0,45.2,207.0,2,8278.0,9.92,home_improvement,0.251,,66.6,10/08/2021,Friday,694,126,free,True,0,test
19e513b8c120c89a,45.6,144227.0,16.3,OTHER,South-Urban,5.0,0,4922.0,42.3,204.0,1,22176.0,8.5,home_improvement,0.194,,96.9,2021-01-31,Monday,505,230,free,True,0,test
a55651538bf02fad,49.1,70919.0,7.1,OWN,South-Urban,7.0,2,4745.0,56.7,271.0,1,12892.0,11.5,medical,0.262,,80.0,23/02/2021,Wednesday,787,18,free,True,0,train
c306abdebaaaa05a,33.3,91048.0,3.4,OWN,West-Suburban,5.0,0,12408.0,52.4,155.0,2,13972.0,16.35,debt_consolidation,0.321,,74.3,2022-06-28,Wednesday,946,5,free,True,0,test
3f20fc468568313b,21.0,34095.0,4.0,MORTGAGE,Central-Suburban,10.0,0,9700.0,60.3,44.0,2,9917.0,8.96,education,0.161,37.0,91.7,2023-01-16,Thursday,747,194,corporate,True,0,train
d82532925f5d4c85,42.7,44507.0,,MORTGAGE,North-Suburban,11.0,0,3072.0,31.4,251.0,3,9184.0,10.98,major_purchase,0.184,,89.6,2021-02-02,Friday,241,57,free,True,0,train
17704be1a0be238f,50.5,49398.0,11.4,OWN,West-Suburban,8.0,0,522.0,23.5,228.0,2,6752.0,11.81,major_purchase,0.244,6.0,81.7,2021-03-07,Thursday,265,231,free,True,0,train
2e7aa513604c8cc3,21.0,37261.0,2.3,OWN,West-Suburban,8.0,2,1676.0,21.8,61.0,2,17654.0,18.6,home_improvement,0.284,88.0,81.2,2023-10-31,Monday,589,198,free,True,0,train
f35c2d5eef80d9f1,21.0,25874.0,6.6,MORTGAGE,Central-Urban,8.0,0,1629.0,67.6,48.0,0,8545.0,16.51,home_improvement,0.368,,45.1,03/14/2023,Monday,300,188,free,True,0,train
95ba75e3ed10fe27,54.8,,8.2,RENT,East-Suburban,7.0,3,1405.0,33.5,356.0,1,5074.0,15.11,home_improvement,0.173,16.0,62.9,2021-04-14,Thursday,741,113,free,False,0,train
b1677ea4bbe31c8b,21.0,44410.0,0.0,MORTGAGE,North-Suburban,4.0,2,2876.0,32.7,25.0,1,9620.0,13.11,debt_consolidation,0.249,6.0,73.3,2023-11-21,Thursday,190,117,free,True,1,train
4ba1d36c7b504345,38.5,66301.0,,MORTGAGE,West-Suburban,7.0,2,2663.0,48.9,172.0,0,6975.0,12.17,education,0.128,12.0,86.1,06/13/2021,Tuesday,251,150,corporate,True,0,test
3547e3ff157898d8,40.1,62539.0,3.7,MORTGAGE,West-Suburban,10.0,0,4423.0,12.8,180.0,2,8647.0,6.97,education,0.104,61.0,95.5,09/21/2022,Monday,969,89,free,True,0,test
2bdd0a92d059f872,28.3,87122.0,1.1,MORTGAGE,West-Suburban,4.0,0,13333.0,77.8,74.0,0,6112.0,7.28,other,0.127,,62.2,2023-11-09,Wednesday,186,51,corporate,False,1,train
6a49afac05466975,37.6,72301.0,8.4,OTHER,East-Urban,8.0,0,0.0,25.1,155.0,0,20931.0,12.5,Medical,0.195,,98.2,2023-09-17,Tuesday,351,63,free,True,0,train
86d3f24d837f2e06,47.8,39103.0,3.3,MORTGAGE,South-Suburban,3.0,3,5556.0,27.2,230.0,4,20773.0,11.46,debt_consolidation,0.085,1.0,57.0,2023-03-07,Wednesday,678,36,free,True,0,train
6b43e7d5bf00f085,52.5,270725.0,6.3,OWN,West-Suburban,3.0,1,17790.0,38.2,286.0,1,11657.0,7.59,debt_consolidation,0.089,1.0,76.9,26/04/2021,Tuesday,971,100,free,True,0,test
c7b1a2b3ec1d4918,22.8,38879.0,4.2,RENT,Central-Suburban,4.0,0,4448.0,69.1,69.0,2,14700.0,11.32,debt_consolidation,0.102,9.0,95.4,2021-03-16,Wednesday,995,151,free,True,0,train
ff250cbd2d099d5f,21.0,72955.0,10.1,RENT,South-Suburban,6.0,5,4899.0,47.8,54.0,1,11486.0,16.82,home_improvement,0.261,1.0,73.5,19/06/2021,Friday,802,74,corporate,True,0,test
160e02520bd4b0c1,25.6,63704.0,5.4,MORTGAGE,East-Urban,9.0,0,0.0,17.9,78.0,2,8561.0,5.36,debt_consolidation,0.181,107.0,30.0,12/18/2021,Wednesday,405,13,corporate,True,0,train
1ce2b2db1f58f292,36.4,126510.0,7.6,MORTGAGE,North-Urban,,5,17389.0,60.3,147.0,1,5508.0,15.05,major_purchase,0.27,3.0,57.5,2022-12-21,Thursday,320,89,free,False,0,train
0344d1ec1184a19a,21.0,76007.0,6.7,RENT,South-Urban,8.0,0,9367.0,83.2,35.0,0,8759.0,10.39,debt_consolidation,0.164,5.0,54.4,2021-07-29,Wednesday,930,121,corporate,True,0,train
9d4560c258baa627,22.0,73955.0,5.0,MORTGAGE,East-Suburban,8.0,0,7010.0,27.3,66.0,1,21320.0,14.64,education,0.315,,89.7,2022-02-27,Monday,501,236,free,True,0,train
101bb1262c6dde34,50.3,40317.0,7.1,RENT,West-Suburban,12.0,0,1808.0,21.9,244.0,1,8643.0,12.19,major_purchase,0.136,,93.1,2023-06-07,Thursday,958,89,corporate,True,1,train
88fd9f6dda5bb453,42.2,53445.0,11.9,MORTGAGE,East-Urban,5.0,0,1602.0,21.6,173.0,0,10482.0,9.89,major_purchase,0.289,10.0,89.7,2021-12-16,Tuesday,585,198,corporate,True,0,test
2a6c5419ad6ba79a,45.1,51686.0,9.7,OTHER,South-Urban,3.0,0,300.0,52.2,237.0,3,10774.0,12.62,debt_consolidation,0.377,74.0,89.9,2021-09-13,Monday,768,56,free,False,0,train
73ba2a4c8ee61032,24.1,38188.0,1.6,OWN,North-Suburban,12.0,0,2422.0,40.7,135.0,1,10094.0,8.17,debt_consolidation,0.136,,81.5,2023-04-14,Sunday,954,98,free,True,0,train
fa198afbe111ca4d,35.5,26060.0,6.5,RENT,South-Suburban,8.0,0,1818.0,55.1,163.0,3,2873.0,12.85,major_purchase,0.115,,79.3,2021-06-14,Tuesday,580,44,free,True,1,test
70684ca736969b3d,36.3,40953.0,4.1,RENT,West-Suburban,8.0,0,7830.0,22.5,134.0,2,6940.0,5.85,education,0.106,,93.4,2022-01-26,Thursday,952,153,corporate,True,0,train
7c5f73d3d619a39e,44.6,31533.0,3.7,Mortgage,West-Urban,7.0,2,0.0,62.1,222.0,0,8372.0,13.34,education,0.17,3.0,64.5,2023-06-22,Friday,143,130,free,True,1,test
5d18986528bbb81a,22.4,43219.0,1.6,OWN,West-Urban,6.0,0,6780.0,41.8,47.0,1,11489.0,11.84,other,0.122,,85.5,2023-11-05,Saturday,687,138,free,True,0,train
36a1eb19276ef341,35.2,,11.5,OTHER,South-Suburban,8.0,0,3007.0,18.4,124.0,1,28035.0,12.82,Other,0.231,,98.4,2022-08-13,Monday,102,90,other,True,0,train
0eeb9fd787c70181,53.8,121801.0,4.8,MORTGAGE,East-Suburban,2.0,0,8375.0,34.7,268.0,1,15892.0,11.03,home_improvement,0.12,,78.7,2023-08-19,Friday,787,133,corporate,True,0,train
90cc69580a9e7453,39.2,79281.0,2.6,MORTGAGE,East-Suburban,,0,0.0,0.4,187.0,2,5772.0,9.05,small_business,0.138,,78.6,2021-12-21,Friday,896,20,corporate,True,0,train
c2995d9ad43a36ff,36.8,58246.0,5.3,OWN,North-Urban,13.0,2,0.0,11.1,144.0,1,7982.0,8.93,home_improvement,0.109,5.0,81.4,21-Jul-2023,Saturday,605,102,free,True,0,train
4f39aa61d92a054f,21.0,40539.0,0.0,MORTGAGE,East-Suburban,6.0,1,822.0,11.8,95.0,3,10098.0,11.83,education,0.186,21.0,82.8,2022-08-25,Monday,345,117,free,True,1,test
49405a4a8724bcc8,34.0,23193.0,4.0,RENT,East-Suburban,10.0,0,312.0,19.8,147.0,1,6034.0,14.19,major purchase,0.103,29.0,94.6,2023-08-01,Friday,149,104,free,True,0,train
bce3320a3ed51baf,29.1,56862.0,5.0,OTHER,South-Suburban,9.0,0,2834.0,32.4,126.0,3,7079.0,9.24,education,0.122,,82.1,2022-09-09,Saturday,486,160,free,True,0,train
9db3ed69828349cd,40.6,31052.0,4.1,OTHER,South-Urban,7.0,2,738.0,58.1,229.0,3,9644.0,15.33,home_improvement,0.251,1.0,78.9,31/03/2022,Thursday,964,88,corporate,True,0,train
649d3cc5b0ce0bc3,39.6,32029.0,2.1,MORTGAGE,West-Suburban,10.0,1,2557.0,27.5,215.0,1,10093.0,14.16,debt_consolidation,0.304,1.0,82.3,2022-08-07,Wednesday,776,211,free,True,0,train
3deac6d6496c60fe,35.0,91930.0,12.3,RENT,South-Suburban,12.0,0,9512.0,44.0,158.0,1,16157.0,7.79,medical,0.188,44.0,71.4,07-Jul-2022,Tuesday,411,158,corporate,True,0,train
01618771e300ec3b,35.7,126578.0,13.4,OWN,South-Urban,10.0,0,14268.0,71.0,137.0,2,7353.0,6.13,debt_consolidation,0.093,,86.9,2021-08-13,Friday,496,197,corporate,True,0,train
f00f0cd682d6b0e5,65.3,136166.0,10.4,MORTGAGE,West-Urban,11.0,0,12177.0,59.8,387.0,0,9753.0,7.12,small_business,0.088,,90.7,2021-12-04,Tuesday,928,171,free,True,0,train
97491cc6cc13a7f2,21.0,64644.0,8.2,RENT,Central-Urban,7.0,0,7073.0,87.7,29.0,2,18064.0,12.18,education,0.232,,83.9,2021-11-27,Sunday,762,14,corporate,True,1,train
70e80259b1644f1d,24.1,,3.6,RENT,East-Suburban,5.0,0,120.0,33.0,70.0,0,4738.0,14.41,home_improvement,0.267,,94.1,2023-05-03,Wednesday,194,84,free,True,0,train
29607fe1748d154e,21.0,75694.0,0.0,MORTGAGE,North-Urban,5.0,2,2648.0,33.7,51.0,1,12665.0,12.57,debt_consolidation,0.162,1.0,62.0,2021-07-24,Monday,641,186,free,True,0,train
7cd058301e690d7e,29.4,45826.0,14.1,MORTGAGE,Central-Suburban,10.0,1,1002.0,56.1,111.0,0,5375.0,16.03,other,0.374,7.0,78.4,05/01/2023,Friday,961,86,corporate,True,0,test
a9b8a9c387e9a69c,21.0,128788.0,9.2,RENT,North-Suburban,10.0,0,8222.0,41.8,58.0,2,18800.0,6.85,education,0.068,,90.8,2023-07-25,Friday,168,198,other,True,0,train
18e9bc2799c296c6,36.4,28666.0,6.9,RENT,South-Urban,9.0,2,0.0,60.3,169.0,0,7423.0,12.46,other,0.214,17.0,61.2,2021-03-29,Saturday,942,203,free,True,0,test
b79e487e30ccfcee,44.6,100197.0,3.9,OWN,East-Suburban,8.0,2,9412.0,30.9,226.0,2,14012.0,8.38,other,0.178,79.0,87.0,2021-11-03,Friday,438,175,free,True,1,train
a06e32bf51692492,21.8,2000000.0,0.0,MORTGAGE,South-Suburban,12.0,0,3570.0,30.1,55.0,0,13092.0,7.0,other,0.105,20.0,90.3,2022-03-16,Wednesday,638,79,free,True,0,train
ee1f8b48fef68582,31.0,22642.0,0.0,RENT,North-Urban,11.0,0,3766.0,34.5,163.0,0,5798.0,10.09,other,0.178,,88.6,2021-05-14,Friday,365,150,free,True,0,train
cebf7b8b8adecc74,40.7,29843.0,7.8,MORTGAGE,East-Suburban,8.0,0,0.0,29.2,204.0,0,8263.0,9.28,small_business,0.225,,78.7,2021-05-13,Saturday,547,144,free,True,0,train
55d4dcec337c3842,42.9,61495.0,7.2,OWN,North-Suburban,8.0,1,1032.0,51.2,266.0,1,8965.0,9.79,home_improvement,0.109,26.0,84.7,2022-07-28,Tuesday,202,226,free,True,0,train
b9e35aeb6fd6fa8f,49.6,20528.0,6.2,MORTGAGE,South-Urban,8.0,0,2974.0,65.0,250.0,4,7334.0,13.85,debt_consolidation,0.156,,88.9,01/09/2022,Tuesday,929,115,free,True,0,test
3bf493a1518c3353,30.1,,5.7,RENT,West-Urban,6.0,1,0.0,56.4,104.0,0,5979.0,15.06,medical,0.302,19.0,88.2,08/05/2021,Tuesday,378,166,free,True,0,train
cd54d16da596d22c,25.8,36257.0,,RENT,South-Suburban,14.0,3,6465.0,67.8,119.0,2,13191.0,15.93,Small Business,0.181,1.0,76.8,2022-11-05,Sunday,271,28,free,True,1,train
d191b2f8e7aee7c4,37.6,92118.0,5.3,Rent,Central-Urban,13.0,1,5636.0,42.8,155.0,3,9306.0,12.04,debt_consolidation,0.11,46.0,46.6,11-Nov-2023,Sunday,261,47,free,True,0,train
c295f51314ec3487,31.3,35639.0,5.7,MORTGAGE,East-Suburban,5.0,0,4383.0,21.4,137.0,1,12356.0,7.21,home_improvement,0.258,,59.7,04/13/2023,Sunday,618,109,free,True,0,train
bd9f3063474efae0,33.4,112414.0,0.0,RENT,West-Suburban,7.0,0,3349.0,20.2,129.0,2,7858.0,11.13,education,0.185,,74.7,2021-07-16,Saturday,344,147,free,True,0,train
4640f3a5e190bfcd,37.2,,1.4,OTHER,North-Urban,11.0,3,1611.0,28.7,175.0,2,8731.0,13.8,small_business,0.274,1.0,75.4,2021-06-19,Monday,340,173,free,True,0,train
1ea62ec6611dc7fe,38.2,39687.0,5.1,RENT,Central-Suburban,7.0,0,0.0,37.6,180.0,1,7855.0,10.0,other,0.17,,87.9,2021-11-23,Wednesday,565,74,free,True,0,train
ea22588f61015af6,28.4,74878.0,2.6,MORTGAGE,West-Urban,7.0,0,1177.0,14.6,97.0,4,14675.0,11.21,education,0.183,,83.9,11/18/2022,Friday,380,113,free,False,0,test
c8f6352d03cedd9d,34.4,31532.0,10.0,RENT,East-Suburban,8.0,0,4330.0,43.1,157.0,1,10766.0,14.57,education,0.454,,64.0,2023-11-19,Sunday,422,25,free,False,0,train
082b904f38dcb079,62.2,23489.0,11.2,RENT,East-Urban,4.0,0,3154.0,47.1,331.0,0,11389.0,12.79,other,0.295,16.0,91.8,2022-12-14,Sunday,896,93,free,True,1,test
eb7082dab7177f65,35.0,,1.9,MORTGAGE,West-Urban,4.0,2,1598.0,71.6,154.0,1,10877.0,15.12,education,0.238,7.0,60.0,2022-10-26,Saturday,893,64,free,True,1,train
16e4e6338cd793f5,29.4,35306.0,,MORTGAGE,North-Urban,11.0,0,7802.0,76.8,106.0,1,7883.0,9.5,small_business,0.197,,99.8,2022-03-24,Wednesday,172,239,free,True,0,train
ccef213287963519,38.5,40871.0,5.2,rent,East-Urban,6.0,0,3282.0,38.6,181.0,0,6662.0,10.98,debt_consolidation,0.197,,78.3,2023-04-22,Friday,479,215,free,True,0,test
158c4c63df4a3ebc,21.1,,0.7,rent,West-Urban,6.0,0,5537.0,56.4,56.0,1,19005.0,12.84,debt_consolidation,0.287,,95.8,2023-09-27,Sunday,660,159,free,True,0,train
becf86f5076b6855,32.0,31071.0,12.4,MORTGAGE,Central-Suburban,9.0,1,1793.0,42.9,131.0,1,11542.0,12.59,Debt Consolidation,0.27,11.0,73.1,2023-11-17,Monday,462,48,free,True,0,train
13fe729b242b38a4,29.3,55253.0,8.4,RENT,East-Suburban,7.0,0,455.0,37.9,116.0,1,6129.0,9.24,small_business,0.182,,95.0,2021-05-01,Friday,698,142,other,True,0,train
f125b6c2adf67c2a,41.6,62236.0,1.8,MORTGAGE,South-Urban,8.0,0,1808.0,17.2,221.0,3,4401.0,8.28,major_purchase,0.26,,62.7,14-Apr-2021,Wednesday,923,210,free,True,0,train
72472e946792ac87,33.3,141580.0,2.0,RENT,South-Suburban,9.0,0,15588.0,55.9,116.0,0,16675.0,5.09,small_business,0.124,,92.9,2023-04-03,Friday,437,234,corporate,True,0,test
d31fd47ce9f9cb5b,52.3,24061.0,6.2,MORTGAGE,West-Urban,8.0,0,13.0,34.4,244.0,6,8124.0,20.8,debt_consolidation,0.395,,89.7,29-Aug-2023,Thursday,809,151,other,True,0,train
73dbb00e08c0fba4,25.5,14512.0,0.0,MORTGAGE,Central-Suburban,5.0,0,0.0,46.2,60.0,2,9844.0,18.85,Debt Consolidation,0.283,,68.4,07/31/2021,Sunday,954,48,corporate,True,0,train
21e2dadaa3d14a51,42.4,163093.0,10.5,MORTGAGE,Central-Urban,9.0,2,12755.0,42.3,212.0,1,25133.0,8.76,other,0.136,43.0,86.1,29/05/2021,Friday,579,6,other,True,0,train
47553216910d62d2,41.0,45260.0,7.2,OTHER,Central-Suburban,11.0,2,0.0,4.5,217.0,3,7083.0,12.24,home_improvement,0.226,44.0,50.5,2021-09-20,Sunday,927,11,free,True,0,train
ca0d46f17e65d917,32.3,13494.0,5.9,mortgage,East-Suburban,5.0,0,0.0,35.7,159.0,2,5691.0,12.49,debt_consolidation,0.251,,78.7,30-Dec-2022,Wednesday,757,150,corporate,True,1,train
0737749c5678a015,70.0,153253.0,9.0,OWN,East-Urban,3.0,0,19880.0,75.1,448.0,1,6079.0,8.44,major_purchase,0.131,,89.0,2023-07-13,Monday,642,121,other,True,0,train
5ae8e608e0859700,42.6,66377.0,8.4,OWN,West-Suburban,6.0,3,7937.0,47.9,209.0,0,19149.0,12.7,medical,0.156,1.0,75.5,06/04/2023,Thursday,890,151,free,True,0,train
1cac7872b0c48f7c,41.9,28480.0,7.4,RENT,North-Suburban,6.0,4,0.0,59.8,202.0,1,3592.0,12.93,major purchase,0.202,1.0,80.7,2022-01-06,Tuesday,429,161,free,True,1,test
1d896bfd26d05513,42.4,194591.0,6.2,RENT,South-Suburban,10.0,0,14836.0,48.0,170.0,0,16865.0,5.27,home_improvement,0.113,,86.2,2021-01-11,Friday,655,211,corporate,False,0,train
012b1558b5eacfb5,42.8,147777.0,9.4,RENT,South-Urban,7.0,0,13435.0,53.4,225.0,2,9126.0,10.89,other,0.251,59.0,86.0,09/25/2021,Monday,290,118,free,True,0,train
6bda6076e5926b8f,61.4,73153.0,12.6,MORTGAGE,West-Suburban,10.0,0,4556.0,23.1,332.0,0,3870.0,10.66,home_improvement,0.196,15.0,81.2,2022-06-18,Wednesday,258,83,other,True,0,train
b47387f52f4159db,58.3,32643.0,7.4,MORTGAGE,South-Suburban,10.0,2,0.0,25.2,366.0,1,3960.0,14.71,major_purchase,0.296,23.0,89.3,2022-10-28,Monday,555,85,corporate,True,0,test
44214058aef37145,29.8,55793.0,3.7,MORTGAGE,Central-Suburban,11.0,3,7847.0,81.1,114.0,1,18010.0,15.58,medical,0.214,14.0,62.4,18-Apr-2021,Saturday,149,8,free,True,0,train
8aa06bce0f3d5c58,40.3,79908.0,6.0,MORTGAGE,South-Urban,9.0,0,7655.0,70.7,207.0,3,7691.0,10.78,major_purchase,0.113,,85.3,2022-01-15,Saturday,609,169,corporate,True,0,train
14d43a1fc0ca84e1,45.3,43184.0,7.6,RENT,North-Urban,7.0,0,11229.0,53.6,218.0,2,6328.0,10.18,small_business,0.1,,90.6,10/28/2021,Saturday,684,100,free,True,0,train
702c5a7f6661a4a8,54.1,38083.0,6.4,OWN,North-Urban,7.0,0,4089.0,64.3,273.0,1,11859.0,11.54,other,0.197,,92.1,2023-09-22,Tuesday,417,169,free,True,0,train
a46481fc1dbea1d6,26.8,43288.0,6.5,RENT,Central-Urban,3.0,2,2968.0,8.3,94.0,1,10315.0,9.52,other,0.087,1.0,74.9,2023-02-18,Monday,965,233,free,True,0,train
a0ce01cb2af5985e,46.7,48821.0,9.8,MORTGAGE,South-Urban,11.0,1,1094.0,46.2,223.0,1,6182.0,14.71,major_purchase,0.306,24.0,73.0,2023-10-09,Friday,917,147,free,True,0,test
b185392a1729f117,21.0,38275.0,0.6,RENT,South-Urban,10.0,0,6424.0,17.1,29.0,3,8034.0,10.68,medical,0.234,,92.4,09/05/2022,Saturday,986,211,free,True,0,test
cfa352ebe13493db,46.8,18247.0,10.3,OWN,East-Suburban,10.0,0,0.0,33.5,228.0,1,8024.0,14.37,small_business,0.337,14.0,84.5,2023-07-29,Saturday,164,224,corporate,True,0,test
a5aaedd676d17bdf,38.5,37397.0,0.8,Rent,East-Suburban,11.0,1,2610.0,57.9,209.0,2,8912.0,13.91,debt_consolidation,0.141,27.0,75.5,2022-11-21,Monday,302,18,free,True,0,train
4be37cf5456d0e40,48.6,59560.0,11.0,Mortgage,South-Urban,4.0,0,0.0,21.1,292.0,1,9256.0,10.4,medical,0.153,56.0,88.7,2022-04-04,Saturday,695,229,free,True,0,train
950984b4bb336aac,44.2,21112.0,,Owner,West-Suburban,5.0,0,0.0,45.4,206.0,3,6329.0,15.08,home_improvement,0.269,,93.8,2023-04-24,Tuesday,686,84,corporate,True,0,test
3b7d853dfeb2c6c0,35.4,67576.0,2.0,MORTGAGE,East-Urban,9.0,1,1971.0,58.3,171.0,1,4844.0,12.41,debt_consolidation,0.103,22.0,90.7,07/27/2021,Sunday,919,108,corporate,True,0,train
ef732feb7eecf025,39.4,38779.0,2.6,OWN,South-Suburban,7.0,1,2885.0,18.5,171.0,3,14339.0,13.28,education,0.121,21.0,71.3,02/17/2022,Monday,732,81,corporate,True,0,train
6ef8c3762cc725a8,49.6,115863.0,6.6,MORTGAGE,South-Urban,8.0,1,15202.0,63.9,258.0,2,15383.0,10.44,education,0.05,36.0,66.3,2023-11-15,Tuesday,300,222,corporate,True,0,train
d26d5fcaab4a0565,29.4,32944.0,7.1,mortgage,North-Suburban,6.0,1,0.0,60.5,95.0,1,4139.0,12.68,debt_consolidation,0.295,1.0,86.6,04/02/2021,Thursday,788,125,corporate,True,0,train
a264e4c0d9c5b1e6,54.3,40235.0,8.2,RENT,Central-Urban,14.0,0,3738.0,45.9,280.0,1,6939.0,7.46,debt_consolidation,0.222,42.0,85.2,2023-06-09,Saturday,466,4,other,True,1,train
e6d625afa31845d7,46.3,36819.0,11.0,MORTGAGE,North-Urban,8.0,0,0.0,22.0,226.0,3,6399.0,12.0,debt_consolidation,0.107,,79.0,2021-05-26,Wednesday,373,29,free,True,0,test
bf9bf9eb5b52012f,25.6,54157.0,4.0,OWN,West-Suburban,8.0,0,0.0,6.2,79.0,2,15182.0,13.1,other,0.238,,92.8,2021-03-03,Tuesday,588,97,corporate,True,0,train
3189f6a158808cfc,46.3,76049.0,6.2,RENT,South-Urban,7.0,2,8166.0,65.7,222.0,4,10560.0,14.96,medical,0.188,1.0,77.9,2022-06-04,Monday,580,68,corporate,True,0,test
3573a0f391f39ee0,29.1,218313.0,1.1,RENT,East-Suburban,9.0,0,16409.0,50.5,144.0,0,18086.0,8.18,major purchase,0.05,,99.5,2022-09-18,Sunday,702,84,free,True,0,test
bb98e2748eee3d1b,21.0,35067.0,2.3,RENT,North-Urban,6.0,0,0.0,15.7,36.0,3,12105.0,9.28,medical,0.288,,81.2,14-Feb-2021,Tuesday,864,220,corporate,True,0,train
e72895d66e9bea3c,50.6,10924.0,2.7,MORTGAGE,West-Suburban,10.0,5,0.0,61.6,277.0,2,11278.0,20.56,debt_consolidation,0.341,64.0,71.9,2023-11-07,Thursday,128,57,free,False,0,train
3cca507cc5d3f264,49.5,42903.0,7.4,RENT,East-Urban,5.0,2,6820.0,46.0,254.0,1,9013.0,14.47,major_purchase,0.294,17.0,77.5,2022-01-01,Monday,687,19,corporate,True,0,train
c462c8ecc73c093b,30.4,88645.0,2.8,OTHER,South-Urban,10.0,3,9516.0,71.6,99.0,1,12262.0,15.53,small_business,0.223,6.0,75.1,2021-08-23,Sunday,266,44,free,False,1,test
e08e7c019603d8ec,23.9,15507.0,5.5,RENT,South-Urban,10.0,2,5448.0,22.1,61.0,0,5444.0,15.99,home_improvement,0.203,1.0,83.0,2023-04-12,Sunday,830,153,free,True,1,train
a8450c8165243686,32.0,71070.0,0.4,RENT,West-Suburban,10.0,0,8555.0,23.2,121.0,5,10368.0,13.89,education,0.249,,95.2,02-Apr-2022,Sunday,494,39,other,False,0,train
